관리번호,사업장명,좌표정보x(epsg5174),좌표정보y(epsg5174),영업상태명,인허가일자,폐업일자,is_alive,population
3110000-104-2022-00170,메가엠지씨커피 응암역점,192273.424083905,455167.416192764,영업/정상,2022-11-07,,1,275.625
3230000-104-2022-00316,컴포즈커피 송파석촌점,209462.513525733,445061.006620464,영업/정상,2022-10-17,,1,399.375
3160000-104-2022-00169,매머드 익스프레스 구로구청점,190227.996656061,443806.757549796,영업/정상,2022-10-06,,1,260.125
3060000-104-2022-00124,이디야 면목경남아너스빌점,207044.704821363,452444.499410616,영업/정상,2022-09-06,,1,117.75
3240000-104-2022-00201,매머드커피 고덕래미안점,212926.089912845,450751.524331915,영업/정상,2022-09-15,,1,472.875
3020000-104-2022-00127,빽다방 이태원경리단길점,198983.120016119,448589.603461658,영업/정상,2022-10-19,,1,205.0
3120000-104-2022-00143,빽다방 가좌역점,192482.416512858,452143.491541077,영업/정상,2022-08-29,,1,430.125
3200000-104-2022-00167,매머드 익스프레스 관악중앙점,195793.554018345,442281.682871214,영업/정상,2022-09-21,,1,441.125
3140000-104-2021-00026,빽다방 신정네거리역점,186925.884838357,446522.764708979,영업/정상,2021-02-17,,1,9.875
3150000-104-2021-00113,메가엠지씨커피 마곡수명산점,184623.198956871,450094.659934382,영업/정상,2021-04-23,,1,132.75
3130000-104-2021-00090,더벤티 대흥역점,194900.311196031,449487.798062082,영업/정상,2021-04-07,,1,170.25
3090000-104-2021-00038,메가엠지씨커피창동이마트점,204004.945534634,461048.885008795,영업/정상,2021-04-19,,1,232.375
3090000-104-2021-00021,더벤티방학역점,203700.292650064,463067.340318666,영업/정상,2021-03-03,,1,338.0
3040000-104-2021-00064,컴포즈커피 군자점,206861.445367861,450515.197344269,영업/정상,2021-04-07,,1,124.875
3100000-104-2021-00063,컴포즈커피 공릉경춘선숲길점,206726.878344473,458309.493406226,영업/정상,2021-04-07,,1,174.5
3070000-104-2021-00065,빽다방 장위뉴타운점,204406.868028521,457242.117006504,영업/정상,2021-04-07,,1,214.375
3100000-104-2021-00055,메가엠지씨커피 중계브라운스톤점,205601.926027171,459732.128595514,영업/정상,2021-03-29,,1,1506.25
3170000-104-2021-00026,만랩커피 가산우림라이온스점,189538.020935968,441982.427934953,영업/정상,2021-03-25,,1,6.875
3050000-104-2021-00034,이디야 장한평 군자초교점,205356.227543149,451177.571534221,영업/정상,2021-03-29,,1,102.25
3100000-104-2021-00041,더벤티 노원문화의거리점,205444.948194671,461429.231418268,영업/정상,2021-03-11,,1,0.625
3240000-104-2021-00067,메가엠지씨커피 강일2지구,215303.913311463,452189.755118282,영업/정상,2021-03-29,,1,36.875
3010000-104-2021-00068,매머드익스프레스 북창동점,197955.236640395,451040.221149651,영업/정상,2021-04-13,,1,9.375
3130000-104-2021-00095,더벤티 마포프레스티지자이점,195310.864204116,450080.129868689,영업/정상,2021-04-08,,1,264.75
3180000-104-2021-00119,메가엠지씨커피 영등포전화국사거리점,191600.618233172,447008.475920472,영업/정상,2021-03-25,,1,171.0
3220000-104-2021-00208,매머드 익스프레스 포스코센터점,204921.501308965,444728.094191645,영업/정상,2021-03-25,,1,102.875
3000000-104-2021-00059,메가엠지씨커피 광장시장남2문점,199948.67243825,451925.580738946,영업/정상,2021-04-08,,1,7.875
3180000-104-2021-00133,컴포즈커피 신길점,192558.271784626,444233.81892942,영업/정상,2021-04-13,,1,367.625
3230000-104-2021-00114,매머드 익스프레스 송파헬리오시티,209412.197809542,443928.783342251,영업/정상,2021-04-19,,1,205.875
3100000-104-2021-00024,컴포즈커피 노원공릉점,206129.338552686,458453.710840294,영업/정상,2021-02-17,,1,132.5
3180000-104-2021-00096,컴포즈커피 영등포시장역점,191586.660635006,446798.452967557,영업/정상,2021-03-04,,1,162.875
3000000-104-2021-00026,메가엠지씨커피 종로공평점,198403.062908229,452180.670203793,영업/정상,2021-02-25,,1,217.0
3190000-104-2021-00024,이디야노량진드림스퀘어점,194571.152376388,445790.549860682,영업/정상,2021-02-23,,1,0.0
3030000-104-2021-00022,빽다방 용답로데오점,204723.902690139,451392.228335295,영업/정상,2021-03-02,,1,61.125
3070000-104-2021-00043,메가엠지씨커피 성북구청점,201393.42204613,454047.563131161,영업/정상,2021-03-04,,1,139.125
3230000-104-2021-00067,빽다방 송파사거리점,209535.293856198,444388.263142818,영업/정상,2021-03-05,,1,67.375
3200000-104-2021-00035,감성커피 낙성대역점,196705.425129161,441622.0785014,영업/정상,2021-03-05,,1,346.625
3090000-104-2021-00020,메가엠지씨커피쌍문역점,203062.723169643,460764.698404559,영업/정상,2021-03-02,,1,381.125
3000000-104-2021-00047,매머드 익스프레스 광화문오피시아점,197713.264843734,451938.037703258,영업/정상,2021-03-23,,1,11.125
3180000-104-2021-00116,매머드익스프레스 여의도미원빌딩점(MAMMOTH COFFEE EXPRESS),193798.948251805,446579.652565611,영업/정상,2021-03-23,,1,1.25
3090000-104-2021-00025,더벤티,204120.986290612,464460.396523556,영업/정상,2021-03-15,,1,398.625
3060000-104-2021-00025,이디야 화랑대역점,207357.595177869,457462.766652935,영업/정상,2021-02-25,,1,46.125
3050000-104-2021-00030,메가엠지씨커피 촬영소사거리점,205768.075162775,452299.6423659,영업/정상,2021-03-15,,1,546.5
3190000-104-2021-00022,매머드익스프레스 중앙대후문점,195822.445000135,444765.460785421,영업/정상,2021-02-15,,1,72.125
3080000-104-2021-00014,메가엠지씨커피 수유사거리점,201963.801050265,459091.873924673,영업/정상,2021-02-15,,1,642.75
3120000-104-2021-00021,메가엠지씨커피 가좌역점,192417.726804014,451927.843633768,영업/정상,2021-02-15,,1,24.5
3220000-104-2021-00054,컴포즈커피 개포동점,205871.381297709,442986.597126448,영업/정상,2021-02-15,,1,0.0
3190000-104-2021-00020,매머드 익스프레스 남성점,197584.098572864,442311.304128779,영업/정상,2021-02-10,,1,137.875
3180000-104-2021-00035,메가엠지씨커피 여의도파크원점,193592.000380036,447092.629432527,영업/정상,2021-02-09,,1,0.0
3230000-104-2021-00040,메가엠지씨 커피 가락중앙점,211520.090478574,443786.527564468,영업/정상,2021-02-10,,1,66.5
3150000-104-2021-00054,더벤티 개화산역점,182984.891498757,452116.873946471,영업/정상,2021-02-24,,1,391.0
3060000-104-2021-00033,빽다방 상봉역점,207497.453067345,454719.651368831,영업/정상,2021-03-17,,1,345.75
3190000-104-2021-00048,컴포즈커피(동작도서관점),194621.982664119,444904.050563963,영업/정상,2021-04-05,,1,55.75
3110000-104-2021-00026,메가엠지씨커피 은평신사고개점,191984.47539716,454865.072075763,영업/정상,2021-02-26,,1,550.125
3170000-104-2021-00015,매머드 익스프레스 금천점,190806.513953607,440642.112947498,영업/정상,2021-02-26,,1,76.25
3230000-104-2021-00102,COMPOSE COFFEE 마천센트럴점,213216.505756784,443524.643007413,영업/정상,2021-04-05,,1,188.625
3130000-104-2021-00048,빽다방 홍대거리점,192975.680424702,449959.035561913,영업/정상,2021-03-10,,1,65.0
3060000-104-2021-00047,컴포즈커피 먹골중랑점,206718.426893786,456653.533944646,영업/정상,2021-04-22,,1,246.625
3180000-104-2021-00153,메가엠지씨커피 보라매역점,192858.85581762,444144.941644492,영업/정상,2021-04-26,,1,47.25
3160000-104-2021-00048,컴포즈커피 개봉한진점,187151.623346194,442682.924820267,영업/정상,2021-03-31,,1,155.25
3150000-104-2021-00080,컴포즈커피 등촌3동점,186378.231818091,450937.877207072,영업/정상,2021-03-26,,1,29.25
3180000-104-2021-00120,매머드익스프레스 당산이레빌딩점(mammoth express),190834.879853859,447975.931378951,영업/정상,2021-03-30,,1,0.0
3120000-104-2021-00048,더벤티,192093.826430125,453112.647019039,영업/정상,2021-03-30,,1,123.375
3240000-104-2021-00064,더벤티 길동점,212544.041910512,448458.332418335,영업/정상,2021-03-26,,1,249.375
3170000-104-2021-00033,매머드 익스프레스 가산디지털단지역점,189662.959175776,442139.514492212,영업/정상,2021-04-06,,1,0.0
3010000-104-2021-00052,메가엠지씨커피 동대문동평화점,201110.010340615,451892.518815337,영업/정상,2021-03-26,,1,44.125
3150000-104-2021-00092,매머드익스프레스 증미한화점,187733.160920858,450747.952249309,영업/정상,2021-04-06,,1,2.5
3030000-104-2021-00048,빽다방 행당무학점,202791.251243918,450675.496908224,영업/정상,2021-04-15,,1,261.25
3130000-104-2021-00085,컴포즈커피(홍대 동교동점),192916.626333333,450439.512,영업/정상,2021-04-02,,1,14.875
3020000-104-2021-00037,빽다방 신용산해링턴점,197056.728931087,447077.126289262,영업/정상,2021-04-15,,1,510.0
3110000-104-2021-00056,더벤티 연신내점,192723.022015318,457452.523254267,영업/정상,2021-04-22,,1,170.75
3100000-104-2021-00075,더벤티 중계은행사거리점,206740.036180531,460958.164371423,영업/정상,2021-04-20,,1,3.5
3090000-104-2021-00037,메가엠지씨커피도봉중앙점,203832.632451133,464654.516411871,영업/정상,2021-04-15,,1,254.5
3050000-104-2021-00046,메가엠지씨커피 삼육서울병원점,205408.123620254,454157.221040528,영업/정상,2021-04-21,,1,195.5
3090000-104-2021-00023,빽다방 도봉구민회관점,203250.402085598,461352.337153617,영업/정상,2021-03-09,,1,61.375
3090000-104-2021-00032,메가엠지씨커피창동어울림점,203614.070014225,461452.594984336,영업/정상,2021-04-02,,1,355.0
3230000-104-2024-00001,빽다방 잠실방이점,209592.329601283,445982.324739193,영업/정상,2024-01-02,,1,74.625
3100000-104-2016-00223,감성커피중계점,206726.35690997,460848.731777673,영업/정상,2016-11-30,,1,89.5
3090000-104-2018-00029,커피에반하다(방학역점),203885.511674049,462884.624009557,영업/정상,2018-04-10,,1,845.875
3090000-104-2014-00067,이디야커피(선덕고사거리점),202422.313606872,461665.385672458,영업/정상,2014-10-06,,1,495.25
3100000-104-2016-00152,컴포즈커피 은행사거리점,206636.108418682,460903.982974634,영업/정상,2016-08-17,,1,252.25
3040000-104-2015-00144,더벤티 아차산점,207943.02814167,450040.171054344,영업/정상,2015-10-26,,1,461.5
3040000-104-2015-00102,커피에반하다 강변역점,208558.286631653,448353.905156369,영업/정상,2015-07-09,,1,1106.5
3090000-104-2012-00047,이디야커피창동학원가점,203756.037003506,461418.934628764,영업/정상,2012-09-04,,1,63.25
3090000-104-2012-00027,이디야커피 쌍문역점,202993.547099369,460786.246653772,영업/정상,2012-05-21,,1,368.375
3100000-104-2018-00095,메가엠지씨커피 노원역점,205137.089791487,461322.100330856,영업/정상,2018-06-27,,1,0.0
3090000-104-2014-00059,이디야커피방학역점,203684.129286803,463046.227184724,영업/정상,2014-09-02,,1,338.0
3040000-104-2015-00175,이디야커피,207524.325840597,449167.621788725,영업/정상,2015-12-09,,1,217.125
3100000-104-2016-00187,커피에반하다,204668.406103881,463573.909074921,영업/정상,2016-10-12,,1,286.375
3130000-104-2010-00070,이디야(홍대청기와점),192920.752235822,450374.513954955,영업/정상,2010-05-24,,1,26.0
3100000-104-2018-00110,이디야상계역사거리점,206181.703785021,462084.524140091,영업/정상,2018-07-20,,1,378.0
3040000-104-2016-00116,이디야중곡대원점,207588.020825128,451260.460692259,영업/정상,2016-05-04,,1,445.125
3130000-104-2011-00139,매머드 익스프레스 소담길점,195855.131833666,449365.617305312,영업/정상,2011-06-24,,1,77.75
3220000-104-2015-00301,이디야 커피,206794.144841917,443559.617899002,영업/정상,2015-07-30,,1,6.125
3220000-104-2002-00007,이디야도곡점,204518.8799802,442703.584823804,영업/정상,2002-01-12,,1,513.0
3100000-104-2016-00239,이디야(월계인덕점),205125.049319018,458608.517475485,영업/정상,2016-12-21,,1,228.875
3220000-104-2007-00225,이디야 역삼역점,203043.765,444400.45,영업/정상,2007-09-11,,1,44.375
3040000-104-2016-00175,이디야커피,207822.300539021,448443.28377615,영업/정상,2016-07-27,,1,679.25
3220000-104-2018-00427,매머드 익스프레스 수서로즈데일점,209052.072465426,442797.138150563,영업/정상,2018-06-15,,1,113.375
3220000-104-2007-00033,이디야포이사거리점,204054.269255382,441810.07184729,영업/정상,2007-02-12,,1,84.375
3240000-104-2014-00105,이디야커피 보훈병원점,212577.040818432,447411.826077751,영업/정상,2014-08-18,,1,163.125
3100000-104-2017-00116,메가커피수락산역점,204855.557180678,464199.048415229,영업/정상,2017-05-31,,1,271.125
3220000-104-2013-00280,빽다방,202397.200552337,444044.80313171,영업/정상,2013-07-18,,1,0.625
3220000-104-2015-00304,한티역점 빽다방,204761.811209604,443915.926613824,영업/정상,2015-07-30,,1,126.875
3220000-104-2015-00371,이디야 도산사거리점,203121.203642767,446464.379990564,영업/정상,2015-09-14,,1,195.5
3220000-104-2001-23945,이디야,201825.745,446174.04,영업/정상,2001-11-09,,1,105.625
3220000-104-2015-00329,빽다방 압구정로데오점,203321.917071224,447242.917545486,영업/정상,2015-08-18,,1,36.625
3130000-104-2012-00153,이디야커피합정LIG점,192007.9239073,449700.540369583,영업/정상,2012-08-10,,1,292.75
3220000-104-2013-00135,컴포즈커피수서점,208937.760652081,442873.588039887,영업/정상,2013-04-10,,1,57.125
3220000-104-2015-00333,빽다방 강남역태극당점,202619.098126049,443688.691713202,영업/정상,2015-08-20,,1,172.375
3220000-104-2005-00091,매머드커피,203823.339934332,444653.866691723,영업/정상,2005-05-04,,1,0.0
3220000-104-2017-00448,이디야 역삼점,203515.635655912,443738.067506235,영업/정상,2017-07-03,,1,140.875
3220000-104-2013-00208,이디야 충현교회점,203142.589961781,444619.876810485,영업/정상,2013-05-31,,1,16.125
3220000-104-2015-00259,빽다방 선릉중앙점,204395.42615042,444539.122331996,영업/정상,2015-07-03,,1,109.375
3050000-104-2017-00039,이디야커피이문점,205601.787118129,455646.76013145,영업/정상,2017-03-14,,1,281.375
3050000-104-2018-00007,(주)이디야경희대캠퍼스점,204469.209049094,454934.047367752,영업/정상,2018-01-04,,1,0.0
3050000-104-2018-00080,이디야커피 동대문구청점,203521.35446846,452371.582837418,영업/정상,2018-06-04,,1,12.625
3050000-104-2016-00175,더벤티 회기사거리점,204875.73131573,454168.002238089,영업/정상,2016-10-10,,1,198.25
3220000-104-2017-00681,을지사거리 이디야커피숍,202532.045756929,446352.694031111,영업/정상,2017-09-27,,1,112.125
3220000-104-2017-00224,감성커피 신논현점,201942.737405801,445200.466349612,영업/정상,2017-04-19,,1,129.875
3050000-104-2014-00113,이디야커피(배봉초교사거리점),206053.893645521,452913.215773137,영업/정상,2014-09-26,,1,92.375
3220000-104-2011-00489,이디야 커피,203086.873758729,445303.047493757,영업/정상,2011-11-28,,1,244.75
3220000-104-2017-00664,매머드커피 한티역점(122호),204658.338493822,443917.0944523,영업/정상,2017-09-19,,1,49.125
3220000-104-2014-00360,이디야 개포동역점,205895.264163423,442928.256904129,영업/정상,2014-08-26,,1,87.875
3050000-104-2017-00138,이디야경희대점,204569.432296208,454399.29339359,영업/정상,2017-08-23,,1,184.0
3050000-104-2015-00058,이디야 동부병원사거리점,202660.986070775,452358.367217647,영업/정상,2015-04-24,,1,43.0
3220000-104-2009-00271,이디야,203272.80011653,444507.098536054,영업/정상,2009-09-17,,1,30.5
3220000-104-2014-00421,이디야커피 청담역사점,204280.519670767,446277.776370276,영업/정상,2014-10-13,,1,375.25
3050000-104-2015-00083,이디야커피 장안중앙점,206198.342004786,453157.77394507,영업/정상,2015-05-29,,1,449.25
3050000-104-2017-00101,메가엠지씨커피 용두동사거리점,202689.139568548,452881.469717777,영업/정상,2017-06-19,,1,343.5
3220000-104-2011-00255,메가커피 강남역지하도점,202411.194406508,444045.193450289,영업/정상,2011-06-15,,1,0.625
3130000-104-2012-00132,이디야커피,190895.87371691,452605.584034482,영업/정상,2012-07-13,,1,76.5
3160000-104-2016-00038,빽다방 개봉역점,187397.345239796,443554.300802564,영업/정상,2016-03-31,,1,17.375
3160000-104-2015-00066,매머드익스프레스 신도림점,190005.132500398,445250.538868558,영업/정상,2015-07-02,,1,308.375
3160000-104-2017-00028,메가커피,190447.24866829,442558.310755613,영업/정상,2017-02-22,,1,0.0
3160000-104-2015-00099,이디야 구로미성점,189026.342384854,444895.113011547,영업/정상,2015-08-31,,1,151.0
3160000-104-2016-00058,컴포즈 오류북부점,186057.429972889,443710.125211857,영업/정상,2016-04-11,,1,293.75
3160000-104-2017-00039,컴포즈 고척시장점,187882.922594798,444637.561733776,영업/정상,2017-03-09,,1,62.0
3160000-104-2015-00122,빽다방 구로로제리움점,190294.035360864,443760.760228532,영업/정상,2015-11-02,,1,1121.25
3160000-104-2015-00091,이디야커피 개봉역점,187407.369641068,443567.069471058,영업/정상,2015-08-18,,1,17.375
3160000-104-2016-00161,빽다방 천왕역점,185622.344935111,442722.15963584,영업/정상,2016-09-21,,1,326.375
3220000-104-2016-00162,이디야커피랩,202842.951621597,445363.314426828,영업/정상,2016-03-28,,1,96.125
3220000-104-2016-00451,매머드익스프레스 선릉성원빌딩앞점,204243.639737661,444855.046975347,영업/정상,2016-07-08,,1,6.5
3220000-104-2016-00147,빽다방 강남역CGV점,202316.193676646,444361.593620159,영업/정상,2016-03-21,,1,0.625
3050000-104-2013-00090,이디야(장안동사거리점),206543.156690365,452235.566160448,영업/정상,2013-09-09,,1,43.25
3220000-104-2016-00062,빽다방 역삼역GS점,203211.859170789,444523.693911647,영업/정상,2016-02-15,,1,67.375
3050000-104-2012-00118,이디야커피(회기중앙점),205005.345101437,454211.977207593,영업/정상,2012-11-06,,1,401.375
3220000-104-2015-00557,이디야,203720.977888248,444240.321878539,영업/정상,2015-12-14,,1,62.625
3050000-104-2012-00122,메가엠지씨커피 외대후문점,205038.698599366,455192.474346949,영업/정상,2012-11-12,,1,504.875
3220000-104-2016-00727,메가엠지씨커피 삼성중앙점,205345.731819116,444962.108521193,영업/정상,2016-11-01,,1,141.0
3050000-104-2012-00130,이디야커피(전농사거리점),205187.072884591,452813.435318697,영업/정상,2012-12-05,,1,36.75
3130000-104-2016-00344,컴포즈커피 서강대점,194407.018454163,450130.918973931,영업/정상,2016-10-21,,1,312.625
3050000-104-2010-00136,이디야커피,204089.817117361,453314.135663101,영업/정상,2010-10-19,,1,10.5
3130000-104-2016-00190,매머드 익스프레스 상암사보이시티점,190086.625449279,453231.427685063,영업/정상,2016-06-07,,1,373.875
3220000-104-2016-00271,이디야커피 삼성중앙점,204194.57420207,445450.839775127,영업/정상,2016-05-04,,1,87.125
3130000-104-2016-00235,컴포즈커피 상암점,190125.564768858,453090.149821248,영업/정상,2016-07-08,,1,0.0
3240000-104-2018-00070,더벤티 천호로데오점,211209.896771449,448636.019046393,영업/정상,2018-04-12,,1,40.125
3220000-104-2008-00183,빽다방 강남포스코센터점,204921.501308965,444728.094191645,영업/정상,2008-08-18,,1,102.875
3220000-104-2008-00187,이디야강남구청역점,203605.277756001,445929.341076288,영업/정상,2008-08-21,,1,178.0
3160000-104-2010-00055,코레일유통(주) 구로역이디야,189467.907308503,444415.081297934,영업/정상,2010-06-11,,1,0.625
3050000-104-2008-00022,이디야커피,202136.434632005,452534.940181555,영업/정상,2008-04-24,,1,31.5
3220000-104-2010-00073,더벤티 뱅뱅사거리점,202881.15177703,443151.451427217,영업/정상,2010-03-15,,1,53.5
3220000-104-2009-00068,매머드 익스프레스 국기원점,202517.638280369,444146.735339962,영업/정상,2009-03-13,,1,11.75
3220000-104-2015-00532,더벤티커피전문점,204458.075402138,444255.928967185,영업/정상,2015-12-02,,1,69.375
3160000-104-2007-00101,컴포즈커피 신도림역사점,190232.524534335,444978.682746138,영업/정상,2007-12-04,,1,3.75
3160000-104-2005-00020,컴포즈커피 (구로디지털점),190741.158117503,442703.311770946,영업/정상,2005-05-26,,1,0.0
3220000-104-2015-00399,빽다방,202816.0225369,446894.902032397,영업/정상,2015-10-01,,1,0.0
3220000-104-2009-00351,이디야,202619.098126049,443688.691713202,영업/정상,2009-11-20,,1,172.375
3130000-104-2007-00032,이디야,195277.544591485,448616.306480029,영업/정상,2007-04-10,,1,5.25
3160000-104-2010-00031,이디야 구로몰점,190901.977946718,442466.813410528,영업/정상,2010-04-19,,1,0.0
3160000-104-2007-00006,메가커피,191173.834097241,442316.325150566,영업/정상,2007-02-05,,1,74.625
3160000-104-2012-00030,더벤티 고척점,186742.983550711,444376.279356188,영업/정상,2012-02-24,,1,271.125
3170000-104-2018-00138,커피에반하다(시흥유통상가점),191352.950271359,438307.022609784,영업/정상,2018-10-24,,1,266.625
3010000-104-2024-00013,컴포즈커피 동대입구역점,200398.955582729,450903.597131013,영업/정상,2024-01-16,,1,18.125
3010000-104-2018-00291,감성커피,200758.650006168,451449.201304125,영업/정상,2018-10-22,,1,88.375
3150000-104-2018-00256,메가엠지씨커피 까치산역점,186410.029196521,447620.811425584,영업/정상,2018-10-15,,1,192.5
3090000-104-2024-00010,빽다방 방학사거리점,203678.453826709,462523.887560771,영업/정상,2024-01-16,,1,11.75
3240000-104-2018-00213,감성커피 암사역점,211129.86893147,449789.779461875,영업/정상,2018-10-23,,1,201.625
3110000-104-2022-00138,메가엠지씨커피 불광시장점,193495.193617473,456275.022674359,영업/정상,2022-08-10,,1,197.125
3000000-104-2022-00106,메가엠지씨커피 광화문역점,197695.669525769,452110.487747195,영업/정상,2022-07-27,,1,9.75
3100000-104-2022-00110,메가엠지씨커피 중계씨앤미점,205953.043735981,459822.608944797,영업/정상,2022-07-28,,1,227.875
3070000-104-2022-00142,매머드 익스프레스 현대미아점,202496.976175537,456293.019075366,영업/정상,2022-08-22,,1,5.25
3170000-104-2022-00077,빽다방 금천정훈단지점,191254.150994507,440372.783994665,영업/정상,2022-08-10,,1,146.125
3090000-104-2022-00070,컴포즈커피 방학 도깨비시장점,203020.33326665,462584.816506407,영업/정상,2022-07-18,,1,300.5
3240000-104-2022-00150,이디야커피 강동성내점,211408.519666032,447589.706238873,영업/정상,2022-07-06,,1,411.375
3110000-104-2022-00126,매머드익스프레스 불광혁신파크점,193880.366874615,456230.511557342,영업/정상,2022-07-21,,1,5.125
3100000-104-2022-00106,메가엠지씨커피 태릉입구역점,206659.562560773,457357.219230872,영업/정상,2022-07-26,,1,729.875
3100000-104-2022-00089,더벤티공릉중앙점,206930.778765413,457902.488380027,영업/정상,2022-07-06,,1,540.625
3220000-104-2022-00377,컴포즈커피 논현스마일점,203214.206500469,446498.835709789,영업/정상,2022-07-21,,1,143.0
3240000-104-2022-00166,매머드익스프레스 성내점,210807.454646763,447838.37839487,영업/정상,2022-07-21,,1,288.875
3140000-104-2022-00140,메가엠지씨커피 양천양서중점,184969.769881732,447737.830639461,영업/정상,2022-07-04,,1,253.0
3010000-104-2022-00132,컴포즈커피 농협중앙회본점,197143.10408516,451569.761397214,영업/정상,2022-07-06,,1,0.0
3230000-104-2022-00209,메가엠지씨커피 송파레이크파크점,212518.141153264,442448.106011211,영업/정상,2022-07-21,,1,191.125
3010000-104-2022-00143,이디야커피 명동중앙점,198505.140766586,451381.113105659,영업/정상,2022-07-20,,1,77.25
3160000-104-2022-00141,컴포즈커피 온수북부점,184061.559412448,443356.147780189,영업/정상,2022-08-23,,1,115.375
3080000-104-2022-00085,메가엠지씨커피 미아삼각산점,201617.336643593,457122.142646519,영업/정상,2022-08-18,,1,626.75
3060000-104-2022-00115,컴포즈커피 중랑동부시장점,206672.016694836,454573.869136344,영업/정상,2022-08-16,,1,402.125
3030000-104-2022-00109,매머드 익스프레스 서울숲코오롱1차점,204522.096092445,448925.421926728,영업/정상,2022-08-16,,1,105.75
3010000-104-2022-00168,메가엠지씨커피 명동아르누보센텀점,198505.140766586,451381.113105659,영업/정상,2022-08-23,,1,77.25
3120000-104-2022-00115,컴포즈커피 북아현점,196030.361275336,450665.925027885,영업/정상,2022-07-19,,1,446.375
3230000-104-2022-00198,메가엠지씨커피 잠실나루역점,209151.713940169,446519.612162961,영업/정상,2022-07-11,,1,291.375
3190000-104-2022-00083,메가커피 노량진역점,194601.211146945,445665.279262842,영업/정상,2022-07-11,,1,1.875
3100000-104-2022-00091,더벤티 하계점,206454.795729768,459723.310452499,영업/정상,2022-07-07,,1,733.25
3060000-104-2022-00092,메가엠지씨커피 면목동점,208163.402691151,453302.516601564,영업/정상,2022-06-30,,1,630.0
3120000-104-2022-00125,메가엠지씨커피 신촌역점,194565.669323312,450443.357241716,영업/정상,2022-08-01,,1,279.5
3140000-104-2022-00161,컴포즈커피 신월7동점,185178.111919273,446649.361483294,영업/정상,2022-07-28,,1,259.125
3080000-104-2022-00073,더벤티 수유시장점,202092.262517416,458857.879708301,영업/정상,2022-07-07,,1,71.875
3230000-104-2022-00223,메가엠지씨커피 잠실트리지움점,207704.870569282,445063.125148526,영업/정상,2022-08-01,,1,288.125
3040000-104-2022-00139,컴포즈커피 광장동워커힐점,209405.843683882,449586.671703526,영업/정상,2022-06-30,,1,224.25
3140000-104-2022-00145,메가엠지씨커피 신월5동점,185227.352414916,448600.814059761,영업/정상,2022-07-11,,1,21.75
3150000-104-2022-00192,빽다방 마곡리더스타워점,185148.900294753,450719.380288227,영업/정상,2022-07-08,,1,0.0
3000000-104-2022-00099,컴포즈커피 독립문 롯데캐슬점,196337.521555652,452392.511944476,영업/정상,2022-07-07,,1,244.0
3010000-104-2022-00134,매머드 익스프레스 세종대로점,197617.595328717,450751.457265672,영업/정상,2022-07-08,,1,0.0
3220000-104-2022-00357,메가엠지씨커피 강남로데오점,202614.861589627,443629.023395675,영업/정상,2022-07-12,,1,121.75
3040000-104-2022-00169,매머드 익스프레스 중곡보건복지행정타운점,207403.621286448,451409.474221102,영업/정상,2022-08-26,,1,0.0
3090000-104-2022-00074,컴포즈커피 창동동아점,204372.245062863,460989.314086239,영업/정상,2022-08-04,,1,535.0
3100000-104-2022-00117,메가엠지씨커피 서울여대점,207841.50719447,457975.993616846,영업/정상,2022-08-08,,1,590.625
3190000-104-2022-00085,메가엠지씨커피 상도중앙점,195279.011219871,444852.82031355,영업/정상,2022-07-15,,1,219.25
3070000-104-2022-00132,빽다방 한성대입구역점,200487.230543308,453974.681023864,영업/정상,2022-08-05,,1,36.5
3080000-104-2022-00075,메가엠지씨커피 강북북부시장점,202717.207955651,459366.276320496,영업/정상,2022-07-14,,1,211.75
3220000-104-2022-00385,이디야커피 학동제마점,202905.300453538,445657.623200077,영업/정상,2022-07-25,,1,396.0
3100000-104-2022-00104,메가엠지씨커피노원포레나점,205426.85301611,462405.715001832,영업/정상,2022-07-25,,1,365.125
3060000-104-2022-00111,컴포즈커피 중화장미점,206878.053267737,455697.934089747,영업/정상,2022-08-04,,1,188.0
3160000-104-2022-00120,매머드 익스프레스 오류동점,185741.502547322,443033.966167068,영업/정상,2022-07-25,,1,225.5
3100000-104-2022-00119,매머드익스프레스 수락산역점,204832.717411705,463908.665655233,영업/정상,2022-08-11,,1,62.125
3090000-104-2022-00078,메가엠지씨커피서울우이교사거리점,202629.214506495,460141.625292543,영업/정상,2022-08-18,,1,33.0
3010000-104-2022-00156,매머드익스프레스 서소문점,197551.163224215,451244.60484492,영업/정상,2022-08-08,,1,3.5
3220000-104-2022-00406,메가엠지씨커피 역삼중앙점,203448.498390594,443852.928577577,영업/정상,2022-08-02,,1,166.625
3070000-104-2022-00135,더벤티 정릉중앙점,201230.103485707,456419.343891428,영업/정상,2022-08-12,,1,388.75
3230000-104-2022-00241,더벤티 마천역점,213495.133578202,443689.754967239,영업/정상,2022-08-18,,1,237.125
3120000-104-2022-00136,컴포즈커피(북가좌오거리점),192150.038113118,453203.054286138,영업/정상,2022-08-17,,1,150.875
3150000-104-2022-00217,메가엠지씨커피 마곡공진초점,184367.982740868,450720.166345256,영업/정상,2022-08-02,,1,132.125
3220000-104-2023-00719,컴포즈커피 일원맛의거리점,207330.570831961,443103.471127946,영업/정상,2023-12-11,,1,347.75
3140000-104-2023-00295,빽다방 오목교중앙점,189021.797866206,446740.576354849,영업/정상,2023-12-07,,1,821.75
